centroid_x,centroid_y,centroid_z,dim_x,dim_y,dim_z,volume,ijk,xc,yc,zc,xinc,yinc,zinc,nx,ny,nz,xmorig,ymorig,zmorig,zone,product,cog,density,class,zona,ni_ok_fi,co_ok_fi,fe_ok_fi,mgo_ok_f,sio2_ok_,smratio,finsolprod090135_def,finsolprod090135_comb,finsolprod090135_val,basicity,econ_val_usd,sum_econ_val_usd
Variable descriptions:,,,,,,,Datamine field : ijk,Datamine field : xc,Datamine field : yc,Datamine field : zc,Datamine field : xinc,Datamine field : yinc,Datamine field : zinc,Datamine field : nx,Datamine field : ny,Datamine field : nz,Datamine field : xmorig,Datamine field : ymorig,Datamine field : zmorig,Datamine field : zone,Datamine field : product,Datamine field : cog,Datamine field : density,Datamine field : class,Datamine field : zone_int,Datamine field : ni_ok_fi,Datamine field : co_ok_fi,Datamine field : fe_ok_fi,Datamine field : mgo_ok_f,Datamine field : sio2_ok_,Datamine field : smratio,29-Oct-2025,29-Oct-2025,,,,sum_econ_val_usd
Variable types:,,,,,,,float,float,float,float,float,float,float,float,float,float,float,float,float,name,name,name,float,name,float,float,float,float,float,float,float,name,name,double,double,double,float
572883.750000,9059583.750000,188.500000,12.500000,12.500000,1.000000,156.250000,1279513.000000,572883.750000,9059584.000000,188.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,25.590000,measured,23.000000,10.948837,0.969981,443.544799,157.422145,278.730072,39.656189,ob,obws,45.000000,6.343026,-23.000000,-23.000000
572883.750000,9059596.250000,186.500000,12.500000,12.500000,1.000000,156.250000,1279746.000000,572883.750000,9059596.000000,186.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,belowcog,22.020000,measured,18.000000,9.019424,0.884728,412.153740,108.864065,195.368607,34.305875,ob,obws,33.000000,5.064658,-24.000000,-24.000000
572883.750000,9059608.750000,185.500000,12.500000,12.500000,1.000000,156.250000,1279980.000000,572883.750000,9059609.000000,185.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,20.450000,measured,16.000000,7.817378,0.785683,393.559166,85.301125,157.535398,33.911508,ob,obws,27.000000,4.998721,-21.000000,-21.000000
572883.750000,9059621.250000,185.500000,12.500000,12.500000,1.000000,156.250000,1280215.000000,572883.750000,9059621.000000,185.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,20.020000,measured,15.000000,6.913267,0.709117,403.388614,58.054830,150.748882,32.849564,ob,obws,24.000000,5.232110,-29.000000,-29.000000
572883.750000,9059633.750000,183.500000,12.500000,12.500000,1.000000,156.250000,1280448.000000,572883.750000,9059634.000000,183.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,16.450000,measured,10.000000,6.396482,0.692549,363.110183,30.195426,106.941343,40.047723,ob,obws,15.000000,2.540277,-19.000000,-19.000000
572883.750000,9059646.250000,181.500000,12.500000,12.500000,1.000000,156.250000,1280681.000000,572883.750000,9059646.000000,181.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,[ni_ok]<=0.7,18.310000,measured,11.000000,8.479786,0.728835,364.393062,55.396562,172.409785,74.624783,ob,obws,19.000000,3.112052,-16.000000,-16.000000
572883.750000,9059658.750000,179.500000,12.500000,12.500000,1.000000,156.250000,1280914.000000,572883.750000,9059659.000000,179.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,hfl,0.7<=[ni_ok]<0.8,18.450000,measured,13.000000,7.478632,0.708514,336.320283,77.625344,221.390645,91.707526,ob,obws,21.000000,3.209969,-22.000000,-22.000000
572883.750000,9059671.250000,177.500000,12.500000,12.500000,1.000000,156.250000,1281147.000000,572883.750000,9059671.000000,177.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,hfl,0.7<=[ni_ok]<0.8,18.590000,measured,15.000000,6.877840,0.682392,323.938734,100.345970,237.813456,105.314313,ob,obws,24.000000,3.386210,-26.000000,-26.000000
572883.750000,9059683.750000,175.500000,12.500000,12.500000,1.000000,156.250000,1281380.000000,572883.750000,9059684.000000,175.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,hfl,0.7<=[ni_ok]<0.8,18.730000,measured,17.000000,6.295990,0.646473,293.641779,135.083914,230.651720,67.913824,ob,obws,27.000000,4.455017,-30.000000,-30.000000
572883.750000,9059696.250000,172.500000,12.500000,12.500000,1.000000,156.250000,1281612.000000,572883.750000,9059696.000000,172.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,hfl,belowcog,16.580000,measured,17.000000,5.769977,0.478711,222.367287,156.984232,211.543460,18.812042,ob,obws,31.000000,5.611480,-27.000000,-27.000000
572883.750000,9059708.750000,167.500000,12.500000,12.500000,1.000000,156.250000,1281842.000000,572883.750000,9059709.000000,167.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,16.720000,measured,19.000000,5.661619,0.404259,187.902817,188.677314,236.086318,15.567209,waste,obws,37.000000,6.086582,-19.000000,-19.000000
572883.750000,9059721.250000,163.500000,12.500000,12.500000,1.000000,156.250000,1282073.000000,572883.750000,9059721.000000,163.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,16.720000,measured,19.000000,6.023978,0.490132,187.166962,181.608485,243.418478,23.219209,waste,obws,38.000000,5.559975,-12.000000,-12.000000
572883.750000,9059733.750000,162.500000,12.500000,12.500000,1.000000,156.250000,1282307.000000,572883.750000,9059734.000000,162.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,1.0<=[ni_ok]<1.20,22.440000,measured,24.000000,9.500244,0.818282,300.267785,210.517264,268.365898,27.451475,waste,obws,51.000000,7.220749,4.000000,4.000000
572883.750000,9059746.250000,160.500000,12.500000,12.500000,1.000000,156.250000,1282540.000000,572883.750000,9059746.000000,160.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,20.150000,measured,22.000000,9.746124,0.643906,278.234909,192.404527,246.107907,20.684801,waste,obws,50.000000,6.937834,8.000000,8.000000
572883.750000,9059758.750000,161.500000,12.500000,12.500000,1.000000,156.250000,1282776.000000,572883.750000,9059759.000000,161.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,23.870000,measured,24.000000,11.803333,0.894301,377.014579,189.672170,248.071004,27.406733,ob,obws,52.000000,7.569562,2.000000,2.000000
572883.750000,9059771.250000,160.500000,12.500000,12.500000,1.000000,156.250000,1283010.000000,572883.750000,9059771.000000,160.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,0.8<=[ni_ok]<0.9,23.730000,measured,22.000000,14.326911,1.049705,433.112951,156.852794,210.734801,26.870160,hgs,obws,52.000000,7.225006,16.000000,16.000000
572883.750000,9059783.750000,159.500000,12.500000,12.500000,1.000000,156.250000,1283244.000000,572883.750000,9059784.000000,159.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,0.8<=[ni_ok]<0.9,20.160000,measured,17.000000,12.314827,0.924483,389.383696,116.268204,154.855203,24.071187,mgl,obws,41.000000,5.779204,18.000000,18.000000
572883.750000,9059796.250000,157.500000,12.500000,12.500000,1.000000,156.250000,1283477.000000,572883.750000,9059796.000000,157.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,1.0<=[ni_ok]<1.20,18.300000,measured,16.000000,11.288086,0.780875,328.917260,127.136643,163.147222,21.221099,hgs,hgo,41.000000,5.499509,25.000000,25.000000
572883.750000,9059808.750000,156.500000,12.500000,12.500000,1.000000,156.250000,1283711.000000,572883.750000,9059809.000000,156.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,hgl,0.8<=[ni_ok]<0.9,16.160000,measured,11.000000,10.580773,0.859351,366.837824,55.591441,85.229825,22.190096,mgl,mgo,31.000000,4.024192,24.000000,24.000000
572883.750000,9059821.250000,154.500000,12.500000,12.500000,1.000000,156.250000,1283944.000000,572883.750000,9059821.000000,154.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,lgl1,0.8<=[ni_ok]<0.9,16.160000,measured,11.000000,9.814330,0.860118,374.018153,47.422249,77.200639,21.232940,lgl,lgl,28.000000,4.086663,14.000000,14.000000
572883.750000,9059833.750000,152.500000,12.500000,12.500000,1.000000,156.250000,1284177.000000,572883.750000,9059834.000000,152.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,hfl,0.7<=[ni_ok]<0.8,18.160000,measured,14.000000,9.853187,0.842575,379.757717,78.194681,114.255264,23.911984,ob,obws,31.000000,4.711074,4.000000,4.000000
572883.750000,9059846.250000,149.500000,12.500000,12.500000,1.000000,156.250000,1284409.000000,572883.750000,9059846.000000,149.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,lgl1,0.8<=[ni_ok]<0.9,16.590000,measured,12.000000,8.223372,0.823015,356.627817,61.483458,88.184110,23.018459,ob,obws,23.000000,4.036829,-4.000000,-4.000000
572883.750000,9059858.750000,147.500000,12.500000,12.500000,1.000000,156.250000,1284642.000000,572883.750000,9059859.000000,147.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,lgl1,0.8<=[ni_ok]<0.9,16.730000,measured,14.000000,7.341174,0.728614,314.391744,96.568783,125.466174,20.316911,ob,obws,25.000000,4.724478,-12.000000,-12.000000
572883.750000,9059871.250000,145.500000,12.500000,12.500000,1.000000,156.250000,1284875.000000,572883.750000,9059871.000000,145.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,16.870000,measured,16.000000,6.579858,0.692616,270.813756,128.312689,158.313344,17.385807,waste,obws,28.000000,5.410466,-15.000000,-15.000000
572883.750000,9059883.750000,143.500000,12.500000,12.500000,1.000000,156.250000,1285108.000000,572883.750000,9059884.000000,143.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,20.730000,measured,20.000000,7.818424,0.818842,317.046301,158.069116,200.695975,21.923737,lgl,obws,36.000000,6.508195,-13.000000,-13.000000
572883.750000,9059896.250000,140.500000,12.500000,12.500000,1.000000,156.250000,1285340.000000,572883.750000,9059896.000000,140.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,28.160000,measured,29.000000,10.240665,1.017855,378.011433,244.013172,317.806169,30.716927,waste,obws,53.000000,8.975278,-21.000000,-21.000000
572883.750000,9059908.750000,136.500000,12.500000,12.500000,1.000000,156.250000,1285571.000000,572883.750000,9059909.000000,136.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,29.870000,measured,33.000000,10.874169,0.952332,354.333534,287.236760,380.142443,30.930915,waste,obws,65.000000,9.981354,-24.000000,-24.000000
572883.750000,9059921.250000,132.500000,12.500000,12.500000,1.000000,156.250000,1285802.000000,572883.750000,9059921.000000,132.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,29.870000,measured,33.000000,11.581917,1.005867,364.813442,275.845177,369.414640,32.036922,waste,obws,68.000000,9.825886,-7.000000,-7.000000
572896.250000,9057983.750000,56.500000,12.500000,12.500000,1.000000,156.250000,1289486.000000,572896.250000,9057984.000000,56.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.290000,indicated,22.000000,3.446688,0.306853,132.860793,226.007061,247.471841,14.321581,waste,obws,37.000000,7.191677,-27.000000,-27.000000
572896.250000,9057996.250000,57.500000,12.500000,12.500000,1.000000,156.250000,1289722.000000,572896.250000,9057996.000000,57.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.290000,indicated,22.000000,3.359695,0.308189,133.147414,228.339487,246.139262,14.110256,waste,obws,37.000000,7.296688,-27.000000,-27.000000
572896.250000,9058008.750000,59.500000,12.500000,12.500000,1.000000,156.250000,1289959.000000,572896.250000,9058009.000000,59.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.150000,indicated,26.000000,4.269387,0.421666,180.290283,261.549891,284.744238,20.394791,waste,obws,43.000000,8.472494,-33.000000,-33.000000
572896.250000,9058021.250000,60.500000,12.500000,12.500000,1.000000,156.250000,1290195.000000,572896.250000,9058021.000000,60.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.150000,indicated,26.000000,4.376690,0.422902,182.284638,256.847867,278.589418,19.301932,waste,obws,43.000000,8.552801,-33.000000,-33.000000
572896.250000,9058033.750000,61.500000,12.500000,12.500000,1.000000,156.250000,1290431.000000,572896.250000,9058034.000000,61.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.150000,indicated,26.000000,4.321078,0.421105,183.085207,253.910988,277.167756,19.017231,waste,obws,43.000000,8.491214,-33.000000,-33.000000
572896.250000,9058046.250000,63.500000,12.500000,12.500000,1.000000,156.250000,1290668.000000,572896.250000,9058046.000000,63.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,20.720000,indicated,25.000000,4.715600,0.423592,185.064341,245.279917,278.823565,19.852607,waste,obws,43.000000,8.149647,-33.000000,-33.000000
572896.250000,9058058.750000,66.500000,12.500000,12.500000,1.000000,156.250000,1290906.000000,572896.250000,9058059.000000,66.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,22.580000,indicated,26.000000,5.336670,0.521418,225.445189,244.109268,285.073380,24.594341,waste,obws,44.000000,8.252205,-36.000000,-36.000000
572896.250000,9058071.250000,68.500000,12.500000,12.500000,1.000000,156.250000,1291143.000000,572896.250000,9058071.000000,68.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,24.440000,indicated,27.000000,6.305790,0.629471,272.669102,242.259746,284.563528,25.725088,waste,obws,45.000000,8.717899,-39.000000,-39.000000
572896.250000,9058083.750000,69.500000,12.500000,12.500000,1.000000,156.250000,1291379.000000,572896.250000,9058084.000000,69.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,24.440000,indicated,27.000000,6.932272,0.660193,281.626271,236.145368,273.970602,21.639804,waste,obws,47.000000,9.249543,-39.000000,-39.000000
572896.250000,9058096.250000,70.500000,12.500000,12.500000,1.000000,156.250000,1291615.000000,572896.250000,9058096.000000,70.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.440000,indicated,30.000000,7.555554,0.689342,290.694867,261.546478,296.625253,22.196863,waste,obws,53.000000,10.450143,-38.000000,-38.000000
572896.250000,9058108.750000,71.500000,12.500000,12.500000,1.000000,156.250000,1291851.000000,572896.250000,9058109.000000,71.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.300000,indicated,28.000000,8.037506,0.776735,328.366413,236.368496,270.708376,24.295335,waste,obws,50.000000,9.836045,-34.000000,-34.000000
572896.250000,9058121.250000,73.500000,12.500000,12.500000,1.000000,156.250000,1292088.000000,572896.250000,9058121.000000,73.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.730000,indicated,29.000000,6.741475,0.759469,319.873575,250.612163,281.640905,24.066132,waste,obws,47.000000,10.144876,-42.000000,-42.000000
572896.250000,9058133.750000,73.500000,12.500000,12.500000,1.000000,156.250000,1292323.000000,572896.250000,9058134.000000,73.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.870000,measured,31.000000,6.326268,0.675170,283.689619,292.673753,319.932201,19.842947,waste,obws,51.000000,11.132372,-42.000000,-42.000000
572896.250000,9058146.250000,74.500000,12.500000,12.500000,1.000000,156.250000,1292559.000000,572896.250000,9058146.000000,74.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.870000,measured,31.000000,6.086053,0.683131,284.342439,302.439375,329.791185,18.978586,waste,obws,50.000000,11.394207,-42.000000,-42.000000
572896.250000,9058158.750000,75.500000,12.500000,12.500000,1.000000,156.250000,1292795.000000,572896.250000,9058159.000000,75.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.870000,measured,31.000000,6.172879,0.694110,286.549204,304.261906,330.333615,18.902816,waste,obws,50.000000,11.409140,-42.000000,-42.000000
572896.250000,9058171.250000,77.500000,12.500000,12.500000,1.000000,156.250000,1293032.000000,572896.250000,9058171.000000,77.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,29.160000,measured,33.000000,6.416385,0.770518,327.919538,303.466817,327.884490,21.014561,waste,obws,51.000000,11.911233,-45.000000,-45.000000
572896.250000,9058183.750000,78.500000,12.500000,12.500000,1.000000,156.250000,1293268.000000,572896.250000,9058184.000000,78.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,28.870000,measured,34.000000,6.518888,0.682692,293.000403,318.387288,349.097752,20.377570,waste,obws,55.000000,11.976443,-45.000000,-45.000000
572896.250000,9058196.250000,80.500000,12.500000,12.500000,1.000000,156.250000,1293505.000000,572896.250000,9058196.000000,80.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,30.730000,measured,35.000000,7.372652,0.793743,337.498093,311.001146,347.557409,21.428662,waste,obws,56.000000,12.720983,-48.000000,-48.000000
572896.250000,9058208.750000,82.500000,12.500000,12.500000,1.000000,156.250000,1293742.000000,572896.250000,9058209.000000,82.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,32.730000,measured,38.000000,7.470038,0.798325,341.596146,330.826284,376.560929,22.675823,waste,obws,63.000000,13.429720,-47.000000,-47.000000
572896.250000,9058221.250000,83.500000,12.500000,12.500000,1.000000,156.250000,1293978.000000,572896.250000,9058221.000000,83.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,34.590000,measured,39.000000,8.397510,0.928012,389.154654,330.810208,376.012928,24.134167,waste,obws,63.000000,14.035980,-54.000000,-54.000000
572896.250000,9058233.750000,83.500000,12.500000,12.500000,1.000000,156.250000,1294213.000000,572896.250000,9058234.000000,83.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,30.870000,measured,37.000000,6.801689,0.713046,298.843996,327.474881,375.110286,20.794681,waste,obws,61.000000,12.726898,-48.000000,-48.000000
572896.250000,9058246.250000,80.500000,12.500000,12.500000,1.000000,156.250000,1294445.000000,572896.250000,9058246.000000,80.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,23.430000,measured,33.000000,3.928509,0.248113,115.119188,324.162901,365.302260,14.193923,waste,obws,57.000000,10.349864,-36.000000,-36.000000
572896.250000,9058258.750000,83.500000,12.500000,12.500000,1.000000,156.250000,1294683.000000,572896.250000,9058259.000000,83.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,25.290000,measured,34.000000,4.511299,0.373213,164.397118,327.900291,366.705815,16.460535,waste,obws,57.000000,10.852235,-39.000000,-39.000000
572896.250000,9058271.250000,85.500000,12.500000,12.500000,1.000000,156.250000,1294920.000000,572896.250000,9058271.000000,85.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,25.150000,measured,32.000000,4.935930,0.461251,201.887126,299.761501,335.397092,19.444773,waste,obws,53.000000,10.147942,-39.000000,-39.000000
572896.250000,9058283.750000,86.500000,12.500000,12.500000,1.000000,156.250000,1295156.000000,572896.250000,9058284.000000,86.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.290000,measured,28.000000,4.160113,0.337876,146.743408,269.576952,294.496747,14.996671,waste,obws,47.000000,9.123076,-33.000000,-33.000000
572896.250000,9058296.250000,86.500000,12.500000,12.500000,1.000000,156.250000,1295391.000000,572896.250000,9058296.000000,86.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,15.570000,measured,23.000000,2.438152,0.096792,48.940946,238.622389,253.721292,8.526264,waste,obws,40.000000,7.548249,-24.000000,-24.000000
572896.250000,9058308.750000,88.500000,12.500000,12.500000,1.000000,156.250000,1295628.000000,572896.250000,9058309.000000,88.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,13.570000,measured,20.000000,2.095755,0.085509,42.711495,209.548235,222.369718,7.450842,waste,obws,35.000000,6.621085,-21.000000,-21.000000
572896.250000,9058321.250000,89.500000,12.500000,12.500000,1.000000,156.250000,1295864.000000,572896.250000,9058321.000000,89.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,12.000000,measured,18.000000,1.347204,0.061507,33.526677,184.242256,188.889673,6.152319,waste,obws,30.000000,5.854051,-18.000000,-18.000000
572896.250000,9058333.750000,94.500000,12.500000,12.500000,1.000000,156.250000,1296104.000000,572896.250000,9058334.000000,94.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.580000,measured,24.000000,3.633505,0.406347,170.166127,220.585433,229.091165,18.352100,waste,obws,38.000000,7.750872,-30.000000,-30.000000
572896.250000,9058346.250000,97.500000,12.500000,12.500000,1.000000,156.250000,1296342.000000,572896.250000,9058346.000000,97.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.440000,measured,25.000000,4.218460,0.536573,214.802290,222.267109,229.683663,22.728353,waste,obws,39.000000,8.061621,-33.000000,-33.000000
572896.250000,9058358.750000,100.500000,12.500000,12.500000,1.000000,156.250000,1296580.000000,572896.250000,9058359.000000,100.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,23.300000,measured,26.000000,4.903965,0.628356,257.922748,222.187411,232.466388,27.486031,waste,obws,40.000000,8.241848,-36.000000,-36.000000
572896.250000,9058371.250000,103.500000,12.500000,12.500000,1.000000,156.250000,1296818.000000,572896.250000,9058371.000000,103.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.870000,measured,31.000000,6.514165,0.679452,276.219305,277.416884,300.800907,26.349967,waste,obws,51.000000,10.146731,-42.000000,-42.000000
572896.250000,9058383.750000,107.500000,12.500000,12.500000,1.000000,156.250000,1297057.000000,572896.250000,9058384.000000,107.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,30.730000,measured,35.000000,7.178492,0.769697,320.489133,302.765431,328.835037,33.776242,waste,obws,57.000000,11.134481,-48.000000,-48.000000
572896.250000,9058396.250000,108.500000,12.500000,12.500000,1.000000,156.250000,1297293.000000,572896.250000,9058396.000000,108.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,28.580000,measured,35.000000,6.698240,0.579480,241.239300,325.481065,354.926817,27.096499,waste,obws,61.000000,11.394511,-45.000000,-45.000000
572896.250000,9058408.750000,112.500000,12.500000,12.500000,1.000000,156.250000,1297532.000000,572896.250000,9058409.000000,112.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,30.440000,measured,36.000000,7.538305,0.681878,289.476041,327.534816,365.520742,29.865234,waste,obws,62.000000,11.547872,-48.000000,-48.000000
572896.250000,9058421.250000,115.500000,12.500000,12.500000,1.000000,156.250000,1297770.000000,572896.250000,9058421.000000,115.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,30.300000,measured,34.000000,8.610612,0.801934,337.059504,302.145569,344.113857,28.451430,waste,obws,61.000000,11.115718,-30.000000,-30.000000
572896.250000,9058433.750000,117.500000,12.500000,12.500000,1.000000,156.250000,1298007.000000,572896.250000,9058434.000000,117.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,29.870000,measured,33.000000,10.344921,0.856714,353.873822,302.286281,339.305942,25.467816,waste,obws,64.000000,11.647747,-19.000000,-19.000000
572896.250000,9058446.250000,119.500000,12.500000,12.500000,1.000000,156.250000,1298244.000000,572896.250000,9058446.000000,119.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,29.440000,measured,32.000000,11.901055,0.870334,364.176515,301.502164,339.850349,27.542223,ob,obws,67.000000,11.342040,-8.000000,-8.000000
572896.250000,9058458.750000,120.500000,12.500000,12.500000,1.000000,156.250000,1298480.000000,572896.250000,9058459.000000,120.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,27.150000,measured,30.000000,12.663950,0.792472,329.874774,298.433226,339.423864,24.946821,ob,obws,69.000000,10.859171,6.000000,6.000000
